refcode,BG_PBE,CBM_PBE,VBM_PBE,Direct_PBE
SIWFOT_FSR,5.653025,5.2939620000000005,-0.359063,False
SIWGUB_FSR,0.880706,0.025914999999999997,-0.854791,False
SIWHAI_FSR,0.358666,0.60756,0.248894,False
SIWNOC_FSR,5.516426999999999,4.854961,-0.661466,True
SIWSOI_FSR,0.984713,0.39768200000000004,-0.5870310000000001,False
SIWVAW_FSR,2.912568,1.7669290000000002,-1.1456389999999999,False
SIWVEA_FSR,2.780961,2.784945,0.0039840000000000006,False
SIXDUZ_FSR,2.332659,3.6940720000000002,1.361413,False
SIXKIU01_FSR,0.9513209999999999,2.890981,1.93966,False
SIXRAT_FSR,0.6541779999999999,1.438558,0.78438,True
SIXSUO_FSR,2.311553,1.973711,-0.33784200000000003,True
SIXTUP_FSR,2.704923,2.325213,-0.37971,False
SIXVIF_FSR,2.706338,2.4723900000000003,-0.233948,False
SIXZIJ_FSR,3.932628,3.202801,-0.729827,True
SIXZOP_FSR,3.9228160000000005,3.242834,-0.679982,True
SIYBEH_FSR,0.16197999999999999,0.8531860000000001,0.691206,False
SIYCUY_FSR,1.733491,3.402056,1.668565,False
SIYHUE_FSR,1.894868,1.530357,-0.36451100000000003,True
SIYSAV_FSR,3.313134,2.567406,-0.745728,False
SIYXUV_FSR,3.056273,2.696765,-0.359508,True
SIZNEW_FSR,3.164531,2.3719099999999997,-0.792621,False
SIZNUM_FSR,0.485191,3.332212,2.847021,False
SIZWAZ_FSR,0.74329,0.21248499999999998,-0.530805,True
SNFORM02_FSR,2.985034,4.106935,1.121901,False
SNMAZH_FSR,2.57458,3.2452360000000002,0.670656,True
SOBQOQ_FSR,2.0555,2.889999,0.834499,False
SOBZIU_FSR,2.988841,3.0019720000000003,0.013131,True
SOBZOA_FSR,2.957586,3.028554,0.07096799999999999,True
SOCCET_FSR,0.601179,1.8880400000000002,1.286861,False
SOCCIX_FSR,0.49529799999999996,1.555159,1.0598610000000002,False
SOCCOD_FSR,3.4281050000000004,3.388838,-0.039267,False
SOCCUI01_FSR,0.48622600000000005,1.6606759999999998,1.17445,True
SOCCUJ_FSR,3.351196,3.864956,0.51376,False
SOCDAQ_FSR,0.9387549999999999,1.9623150000000003,1.02356,False
SOCDEV_FSR,3.1687,4.1702449999999995,1.0015450000000001,False
SOCDIY_FSR,1.538167,2.3558619999999997,0.817695,False
SOCHIC_FSR,2.398575,2.276785,-0.12179000000000001,True
SOCLAZ_FSR,2.985235,2.0085509999999998,-0.976684,True
SOCLED_FSR,0.874008,2.0482810000000002,1.174273,False
SOCLUT_FSR,0.97626,1.565405,0.589145,False
SOCPOP_FSR,3.6357769999999996,3.5325260000000003,-0.103251,True
SOCWIR_FSR,0.9508549999999999,-0.45039799999999997,-1.401253,False
SOCXAK_FSR,0.666809,2.5225470000000003,1.855738,False
SODCIY_FSR,2.358653,2.282507,-0.076146,False
SODCOE_FSR,2.004845,1.731986,-0.272859,True
SODCUK_FSR,1.7927799999999998,2.020763,0.227983,True
SODDAQ_FSR,1.54435,2.441999,0.897649,True
SODDEV_FSR,2.252422,1.2416120000000002,-1.01081,False
SODKON_FSR,1.51244,3.271428,1.758988,True
SODXEQ_FSR,1.236642,0.126079,-1.110563,True
SODZIV_FSR,1.824409,0.38760500000000003,-1.4368040000000002,True
SOFSOW_FSR,4.130396,2.817629,-1.312767,False
SOFXOB_FSR,2.3060110000000003,2.7423669999999998,0.436356,False
SOFXUH_FSR,1.905284,2.704475,0.799191,False
SOGSAJ_FSR,3.370448,2.3071200000000003,-1.063328,True
SOGXAO_FSR,4.869728,3.623632,-1.2460959999999999,False
SOGXES_FSR,4.931734,4.7445949999999995,-0.187139,False
SOHBAU_FSR,2.7707330000000003,3.039376,0.26864299999999997,True
SOHLEI_FSR,1.6213309999999999,1.370939,-0.250392,False
SOHNIO_FSR,0.83145,2.3721389999999998,1.540689,False
SOHREO_FSR,3.0534619999999997,3.247504,0.19404200000000002,False
SOHYEV_FSR,2.347601,4.061882,1.7142810000000002,False
SOHYIZ_FSR,4.542947,4.069801,-0.473146,True
SOHYUL_FSR,2.7179290000000003,4.241647,1.5237180000000001,False
SOHZEW_FSR,4.019975,3.975172,-0.044802999999999996,False
SOHZIA_FSR,4.177872,4.269024,0.091152,False
SOJFEC_FSR,0.779921,1.134067,0.354146,False
SOJJAE_FSR,2.6142830000000004,3.3937730000000004,0.77949,False
SOJJUY01_FSR,0.684615,1.843276,1.1586610000000002,False
SOJMAH_FSR,1.195452,3.257993,2.062541,False
SOJTEQ01_FSR,0.8549209999999999,2.6124810000000003,1.7575599999999998,True
SOJTOA_FSR,1.238847,1.68658,0.447733,True
SOKCUS_FSR,2.07176,1.066549,-1.005211,False
SOKDED_FSR,0.41698500000000005,1.602983,1.1859979999999999,False
SOKDIH_FSR,0.975136,1.94955,0.9744139999999999,False
SOKNEN_FSR,2.317764,1.954551,-0.363213,False
SOKQIT_FSR,0.731648,1.748129,1.016481,False
SOMMOY_FSR,1.632266,1.7617759999999998,0.12951,False
SONMUF_FSR,1.8788740000000002,1.272895,-0.605979,False
SONPAM_FSR,3.832221,3.538962,-0.293259,False
SOPDAD_FSR,2.516937,4.142394,1.625457,False
SOPTUN_FSR,1.6781650000000001,3.91875,2.240585,False
SOQCIL_FSR,0.64927,1.8705049999999999,1.221235,False
SOQDAE_FSR,2.38715,2.754989,0.36783899999999997,False
SOQDUZ_FSR,1.729184,1.8222740000000002,0.09308999999999999,True
SOQHIR_FSR,3.163834,2.911994,-0.25184,False
SOQRAS_FSR,4.777265,4.09754,-0.679725,True
SOQVIF_FSR,3.313937,2.921888,-0.392049,False
SOQVOK_FSR,0.118532,2.550247,2.431715,False
SORVOL_FSR,0.8946879999999999,1.5886149999999999,0.6939270000000001,False
SORZAC_FSR,3.1671549999999997,3.034338,-0.13281700000000002,False
SOSKOC_FSR,0.941149,1.79495,0.853801,False
SOTJOA_FSR,2.733012,2.6852419999999997,-0.04777,False
SOTMUK02_FSR,3.5375550000000002,4.159056,0.621501,True
SOTMUK_FSR,3.385379,4.504106,1.118727,False
SOTRID_FSR,0.882225,0.27019099999999996,-0.612034,False
SOVKIY_FSR,1.774275,1.491422,-0.282853,True
SOVKUK_FSR,1.803538,1.8040009999999997,0.000463,True
SOVPAV01_FSR,2.30383,2.4401189999999997,0.13628900000000002,False
SOWHES_FSR,0.63434,2.615856,1.981516,True
SOWSUU_FSR,1.869315,2.291191,0.42187600000000003,True
SOWTIJ_FSR,0.542515,2.1975130000000003,1.654998,True
SOXRIG_FSR,1.572355,2.387273,0.814918,True
SOXXEJ_FSR,3.595269,3.172956,-0.422313,False
SOYFIW_FSR,2.671812,2.649408,-0.022404,False
SOYNAX_FSR,2.634833,2.341913,-0.29291999999999996,False
SOYWOU_FSR,2.535731,1.284507,-1.251224,False
SOZKAV_FSR,2.992743,1.940346,-1.052397,False
SOZKOJ_FSR,1.62514,1.068969,-0.556171,True
SRFORA04_FSR,4.689965,4.0095730000000005,-0.680392,False
SRFORA06_FSR,4.695272,3.453758,-1.241514,False
SUCECU01_FSR,0.7748729999999999,0.690994,-0.083879,True
SUCHUV_FSR,2.468922,2.147716,-0.321206,False
SUDNIQ_FSR,3.9920949999999995,5.014295,1.0222,False
SUDRIU_FSR,2.830018,2.28074,-0.5492779999999999,False
SUFBIG_FSR,0.593116,1.169362,0.576246,False
SUFPAM_FSR,2.490217,2.676505,0.186288,True
SUFXOI_FSR,0.7803770000000001,2.156858,1.3764809999999998,False
SUHHOT_FSR,4.306959,4.530973,0.224014,True
SUHRAP_FSR,2.395132,3.070986,0.675854,False
SUHROD_FSR,2.693136,2.33735,-0.355786,False
SUHRUJ_FSR,2.397548,2.252541,-0.145007,True
SUJFIN_FSR,2.187353,1.9186880000000002,-0.268665,False
SUJPIX_FSR,0.7309180000000001,1.187626,0.456708,False
SUJPUJ_FSR,0.773699,2.4851080000000003,1.711409,False
SUJRAR_FSR,2.149625,1.342859,-0.806766,True
SUJVUQ_FSR,0.957304,2.24587,1.2885659999999999,False
SUKREX01_FSR,2.991028,2.930205,-0.060823,False
SUMPOF_FSR,0.737872,2.404958,1.667086,False
SUMQOI_FSR,0.676658,2.526339,1.8496810000000001,True
SUMYOQ_FSR,4.527998999999999,5.81346,1.285461,False
SUMZIK_FSR,5.12901,3.683061,-1.445949,True
SUNCAH_FSR,0.62898,1.318777,0.689797,True
SUNDIP_FSR,4.886558999999999,3.8908519999999998,-0.995707,False
SUNDUB_FSR,0.089193,-0.821033,-0.910226,False
SUNJER_FSR,2.340606,2.266572,-0.074034,False
SUNJIV_FSR,2.367085,2.251741,-0.115344,False
SUNJOB_FSR,2.3560849999999998,2.273568,-0.082517,False
SUNMIZ_FSR,0.774854,1.290818,0.515964,False
SUNMOE_FSR,1.275935,2.1237150000000002,0.84778,False
SUNPOH_FSR,1.783389,2.301071,0.517682,False
SUPSUS_FSR,1.633536,2.363613,0.7300770000000001,False
SUQFUH_FSR,1.351401,3.208593,1.8571919999999997,False
SUQTOP_FSR,3.369128,3.3749879999999997,0.00586,False
SUQVUX_FSR,3.194297,4.241226,1.046929,True
SURDOA_FSR,0.758137,1.1234979999999999,0.365361,False
SUSGET_FSR,2.9052279999999997,2.264329,-0.640899,False
SUSLAV_FSR,1.934047,0.8849389999999999,-1.049108,False
SUSLEZ_FSR,2.0707560000000003,1.972677,-0.098079,True
SUSTEF_FSR,1.014412,1.041856,0.027444,False
SUSWEJ01_FSR,4.039085,4.21472,0.17563499999999999,True
SUSYAH_FSR,1.5483559999999998,1.747079,0.198723,False
SUTBIT_FSR,1.428336,-0.6018,-2.030136,False
SUTTAD_FSR,0.58878,1.147667,0.558887,False
SUTTEH_FSR,0.633794,1.012413,0.378619,False
SUWCEU_FSR,2.959087,2.53314,-0.425947,True
SUWTEL_FSR,3.097336,2.960753,-0.13658299999999998,False
SUXSOU_FSR,0.45541099999999995,1.6136709999999999,1.15826,False
SUXSUA_FSR,0.7145100000000001,2.724398,2.009888,True
SUYCIY_FSR,0.955598,1.349758,0.39416,False
SUYDEV_FSR,1.2039600000000001,1.846739,0.642779,False
SUYDOF01_FSR,0.644922,2.243105,1.598183,True
SUYGOJ_FSR,2.459759,1.339631,-1.120128,False
SUYHAW_FSR,2.972086,2.354141,-0.617945,True
SUYHIE_FSR,2.242789,0.494983,-1.7478060000000002,True
SUYZUH_FSR,0.431424,0.853988,0.42256400000000005,False
SUZVEO_FSR,0.9280799999999999,1.785468,0.8573879999999999,True
SUZXOA_FSR,3.59809,4.087971,0.48988100000000007,True
TABFIN_FSR,1.419243,1.9383599999999999,0.519117,False
TABFIO_FSR,0.84436,1.311799,0.46743900000000005,False
TABFUZ_FSR,2.1244110000000003,3.4539519999999997,1.329541,False
TABHIP_FSR,0.103237,3.778487,3.67525,False
TABNIU_FSR,0.497126,0.456207,-0.040919,False
TABPES_FSR,1.516198,2.380656,0.864458,False
TABPOC_FSR,2.325329,2.233971,-0.09135800000000001,False
TABPUI_FSR,2.50486,2.667708,0.162848,True
TABPUK_FSR,3.167609,0.8842629999999999,-2.283346,True
TABQAR_FSR,3.17627,0.9131020000000001,-2.263168,True
TACBEF_FSR,1.4341780000000002,2.423066,0.9888879999999999,False
TACDIL_FSR,1.2396120000000002,2.08785,0.8482379999999999,False
TACDOR_FSR,0.807024,2.170916,1.363892,True
TACJEM_FSR,3.203596,3.002312,-0.201284,False
TACJUC_FSR,2.4934529999999997,3.072566,0.579113,True
TACSIB_FSR,4.6058580000000005,4.35115,-0.254708,True
TACZUU_FSR,1.421503,2.546865,1.125362,False
TACZUV_FSR,3.722075,4.4270629999999995,0.7049880000000001,False
TADBAD_FSR,1.4051930000000001,2.538665,1.133472,False
TADBEH_FSR,1.49084,2.756226,1.2653860000000001,False
TADGOW_FSR,0.704206,1.2533969999999999,0.549191,False
TADJAK_FSR,4.411544999999999,3.8511629999999997,-0.5603819999999999,True
TADJEO_FSR,4.41204,3.735904,-0.676136,False
TADJOA_FSR,3.824854,3.6798480000000002,-0.145006,False
TADYII_FSR,1.207729,1.076272,-0.131457,True
TADZEE_FSR,1.788101,1.9996349999999998,0.21153400000000003,False
TAFBIN_FSR,3.7672800000000004,2.70165,-1.0656299999999999,True
TAGCIP_FSR,0.15678499999999998,2.84425,2.687465,False
TAGQUQ_FSR,0.916373,-0.44410200000000005,-1.360475,True
TAGSOL01_FSR,2.5864759999999998,1.655432,-0.9310440000000001,True
TAGSUR_FSR,2.980114,2.724107,-0.25600700000000004,False
TAGVII_FSR,3.171183,2.3345689999999997,-0.836614,False
TAGYIJ_FSR,2.390987,2.757341,0.366354,False
TAHDUD_FSR,2.117698,2.246799,0.129101,True
TAHFEP_FSR,0.095014,1.9225349999999999,1.827521,True
TAHFUF_FSR,4.1947019999999995,4.234156,0.039454,True
TAHJES_FSR,1.4060350000000001,0.860563,-0.5454720000000001,False
TAHJIW_FSR,3.5079580000000004,1.506319,-2.001639,False
TAHNAT_FSR,2.644975,2.7980259999999997,0.153051,False
TAHVIJ_FSR,3.957954,3.3700099999999997,-0.5879439999999999,False
TAHVOP_FSR,0.531224,3.185495,2.654271,False
TAHVOQ_FSR,3.9862849999999996,3.43946,-0.546825,False
TAHVUW_FSR,2.6452970000000002,2.6266689999999997,-0.018628,True
TAJXAF_FSR,0.648256,1.586814,0.938558,False
TAJXIO01_FSR,1.439168,2.322977,0.8838090000000001,True
TAKKAS_FSR,1.9260110000000001,4.321694,2.395683,True
TAKQAA_FSR,2.10433,2.024213,-0.080117,False
TAKREF_FSR,4.05397,4.135205,0.081235,False
TAKRIJ_FSR,3.987601,4.133454,0.145853,False
TAKRUU_FSR,3.017912,2.148925,-0.8689870000000001,False
TAKSAZ_FSR,3.796213,4.871805,1.075592,False
TAKTEH_FSR,3.397875,0.513724,-2.8841509999999997,False
TAKZEN_FSR,3.2609779999999997,1.971486,-1.289492,True
TALJOI_FSR,2.6352349999999998,1.748244,-0.886991,False
TALKIB_FSR,2.145838,4.663366000000001,2.517528,False
TALKOH_FSR,3.5555800000000004,4.7914080000000006,1.2358280000000001,False
TALQUV_FSR,2.2408490000000003,1.626224,-0.614625,True
TALWAH_FSR,1.7758880000000001,1.396695,-0.379193,False
TAMBOZ_FSR,2.472212,2.647415,0.175203,False
TAMHOH_FSR,1.753923,1.4765030000000001,-0.27742,False
TAMLIE_FSR,2.204471,2.1867259999999997,-0.017745,False
TAMLOK_FSR,2.336868,1.618511,-0.718357,True
TANHOH_FSR,1.967828,3.240091,1.272263,False
TANPEF_FSR,3.5243629999999997,2.295617,-1.228746,True
TANSIM_FSR,2.439907,2.256631,-0.183276,False
TANVUZ_FSR,4.088538,2.988801,-1.0997370000000002,True
TAPBOD_FSR,2.714586,3.059532,0.34494600000000003,False
TAPCIX_FSR,1.01741,2.912091,1.894681,False
TAPHOH_FSR,1.012161,0.99111,-0.021051,False
TAPMEE_FSR,3.012787,3.5266300000000004,0.513843,False
TAPQUZ_FSR,2.591062,2.781625,0.190563,True
TAPREK_FSR,2.871865,2.70951,-0.162355,True
TAPTOU_FSR,0.6772,1.409617,0.732417,False
TAPVAK_FSR,4.31884,4.393675,0.074835,False
TAPXIT01_FSR,3.276288,1.937281,-1.339007,False
TAQJEA_FSR,2.854965,2.1431709999999997,-0.7117939999999999,False
TAQQAD_FSR,2.623405,2.08913,-0.534275,False
TAQQIL_FSR,2.105245,2.411222,0.305977,False
TARDOF_FSR,2.082888,1.324533,-0.758355,False
TARGUQ_FSR,4.006089,3.762546,-0.24354299999999998,False
TARMOP_FSR,2.004849,2.947507,0.942658,False
TARPUY_FSR,2.057568,1.8283610000000001,-0.22920700000000002,False
TARQAE_FSR,4.331837999999999,3.8035309999999996,-0.528307,False
TARQAF_FSR,0.010889,-0.258422,-0.269311,False
TARQEJ_FSR,1.9426599999999998,1.6262020000000001,-0.316458,False
TARQIM_FSR,4.469907,4.082879,-0.38702800000000004,True
TARSAI_FSR,3.189639,3.164348,-0.025291,False
TARSEM_FSR,3.190534,3.1587419999999997,-0.031792,False
TARSIQ_FSR,3.027591,2.443359,-0.584232,False
TARSOW_FSR,3.025129,2.44441,-0.580719,False
TARTAJ_FSR,2.823306,2.194498,-0.628808,True
TARTOX_FSR,3.196541,3.153517,-0.043024,False
TARXUG_FSR,2.836523,1.798682,-1.037841,True
TASDAU_FSR,1.228292,2.598807,1.370515,False
TASLAC_FSR,2.481807,3.368531,0.886724,False
TASUCM11_FSR,2.567336,3.80364,1.236304,True
TATBUO_FSR,2.828138,3.029057,0.20091900000000001,True
TATCAV_FSR,2.846696,2.941426,0.09473,True
TATHOM_FSR,0.7384189999999999,0.565578,-0.172841,True
TATRAI_FSR,2.637244,1.684968,-0.952276,True
TATROY_FSR,2.3325099999999996,1.457667,-0.874843,False
TATZIA_FSR,2.50161,0.8379459999999999,-1.663664,False
TAVTUG_FSR,0.963743,1.0609389999999999,0.097196,False
TAWKUZ_FSR,2.650393,5.168065,2.517672,False
TAWNUC_FSR,1.1751120000000002,2.301504,1.126392,False
TAWREP_FSR,2.135148,2.637045,0.501897,True
TAXHUX_FSR,3.4759519999999995,2.744814,-0.7311380000000001,False
TAYJAH_FSR,0.8333649999999999,0.503567,-0.329798,False
TAZFOP_FSR,3.304678,3.808696,0.5040180000000001,False
TAZTOG_FSR,1.114061,1.322649,0.20858800000000002,True
TAZVEY_FSR,1.389157,0.5747439999999999,-0.814413,True
TAZYOK_FSR,1.0339690000000001,1.5666440000000001,0.532675,False
TAZZUS_FSR,2.581036,3.9495449999999996,1.368509,False
TEBCOV_FSR,1.117372,1.296079,0.178707,False
TEBDIQ_FSR,1.178778,1.2393889999999999,0.060611,False
TEBFAK_FSR,0.7894909999999999,1.277639,0.48814799999999997,False
TEBJUI_FSR,1.516356,1.8734509999999998,0.357095,False
TEBYOQ_FSR,3.3268370000000003,2.8121549999999997,-0.514682,False
TEBZAB_FSR,0.45125200000000004,2.280031,1.8287790000000002,True
TEBZEF_FSR,1.203684,2.418615,1.214931,False
TEBZIJ_FSR,0.851375,1.157833,0.306458,False
TECNUN_FSR,1.7479919999999998,1.418765,-0.329227,False
TECQEY_FSR,3.454673,3.294972,-0.159701,False
TECREZ_FSR,2.3965330000000002,1.557911,-0.838622,True
TECSOJ_FSR,4.4338690000000005,3.8180389999999997,-0.61583,False
TECTOL01_FSR,2.459028,2.0605729999999998,-0.398455,True
TECVOO_FSR,3.289825,3.040875,-0.24895,False
TECWOP_FSR,1.7233169999999998,1.4400700000000002,-0.28324699999999997,False
TEDFIS_FSR,2.869239,2.479798,-0.389441,True
TEDFOY_FSR,2.92867,2.43858,-0.49008999999999997,True
TEDFUE01_FSR,3.08213,3.12091,0.03878,False
TEDFUE_FSR,3.0784529999999997,2.989802,-0.088651,False
TEDLUK_FSR,0.371687,1.9628430000000001,1.591156,True
TEDZAE_FSR,3.511132,2.912878,-0.598254,False
TEDZIN_FSR,2.448882,3.789199,1.340317,True
TEDZOT_FSR,2.2108369999999997,3.127974,0.9171370000000001,False
TEFBIR_FSR,2.415334,1.489419,-0.9259149999999999,False
TEFQOM_FSR,1.888409,1.7107310000000002,-0.177678,True
TEFTUU_FSR,2.7549930000000002,3.2692080000000003,0.514215,False
TEGTUV_FSR,2.4729799999999997,3.0906919999999998,0.617712,False
TEHLID_FSR,2.273155,3.9449970000000003,1.6718419999999998,False
TEHQIG_FSR,2.124628,2.454592,0.329964,False
TEHVIL_FSR,2.930827,2.779603,-0.151224,False
TEHYIQ_FSR,2.072938,5.350792,3.277854,False
TEJGIA01_FSR,3.041625,1.7808669999999998,-1.260758,False
TEJHIB_FSR,2.743125,3.189661,0.446536,True
TEJNED_FSR,2.643852,3.170099,0.526247,False
TEJNIH_FSR,2.631986,3.1437630000000003,0.511777,False
TEJNON_FSR,2.631646,3.13729,0.505644,False
TEJSAE_FSR,3.117568,3.316324,0.198756,False
TEJXIQ_FSR,1.1561780000000002,1.046078,-0.1101,False
TEJYAI01_FSR,2.266661,2.164668,-0.101993,False
TEJZUD_FSR,1.7397740000000002,1.997595,0.257821,False
TEKDUI01_FSR,2.175657,3.20375,1.028093,False
TEKLUS_FSR,0.9679209999999999,2.1790979999999998,1.211177,False
TEKRIM_FSR,2.80681,2.4880970000000002,-0.318713,False
TEKTEL_FSR,2.581881,1.6825459999999999,-0.899335,False
TEKTIP_FSR,2.639758,1.618347,-1.021411,False
TEKYOX01_FSR,1.027324,1.764792,0.737468,False
TEKYOX_FSR,0.981043,2.091222,1.110179,False
TELDAP_FSR,4.969739,4.203916,-0.7658229999999999,False
TELFIC_FSR,0.579575,1.6501580000000002,1.070583,False
TELMOO_FSR,1.948662,1.944086,-0.004576,True
TELTOW_FSR,0.755417,-0.41803599999999996,-1.173453,False
TELTUC_FSR,0.9351370000000001,-0.488964,-1.424101,True
TELXUG_FSR,3.162099,1.640218,-1.521881,False
TEMSUB_FSR,0.257482,1.89388,1.636398,False
TENKUV_FSR,3.117824,2.8033650000000003,-0.314459,True
TENLAC_FSR,2.776964,1.9218830000000002,-0.855081,False
TENLIJ_FSR,2.58124,0.582576,-1.998664,True
TEPMEG_FSR,1.8945290000000001,3.254798,1.360269,False
TEQKAC_FSR,2.8842209999999997,2.2888599999999997,-0.5953609999999999,False
TEQLEJ01_FSR,3.256123,2.516513,-0.73961,False
TEQLUZ_FSR,2.7486740000000003,1.643362,-1.105312,True
TEQPAH_FSR,2.508811,1.988586,-0.520225,False
TEQPOV_FSR,1.40121,2.43736,1.03615,False
TEQQAI_FSR,2.025346,1.7158400000000003,-0.309506,True
TEQQIP_FSR,2.93391,2.1683630000000003,-0.765547,False
TEQQOV_FSR,2.798387,2.014452,-0.783935,True
TEQTAK_FSR,2.434354,2.304338,-0.13001600000000002,False
TERRAK_FSR,0.226525,1.785777,1.559252,True
TESCIF_FSR,3.21798,2.430014,-0.7879659999999999,False
TESGIJ_FSR,3.3190809999999997,2.549462,-0.7696189999999999,False
TETPUD_FSR,3.296942,3.8902120000000004,0.59327,False
TETPUG_FSR,1.952777,1.129222,-0.8235549999999999,True
TEVMAJ_FSR,0.8930739999999999,1.464421,0.571347,False
TEVQIU01_FSR,3.058265,2.086255,-0.97201,False
TEVVIC_FSR,0.9317709999999999,0.5824189999999999,-0.349352,True
TEWCUV_FSR,3.265707,3.223728,-0.041979,False
TEWGEJ_FSR,0.8357829999999999,0.456045,-0.379738,True
TEWLUD_FSR,2.0008060000000003,2.507142,0.506336,True
TEWPIW_FSR,2.078957,2.3745130000000003,0.295556,True
TEWVUP_FSR,0.101491,1.6802689999999998,1.578778,False
TEXGIM_FSR,0.557353,2.18298,1.625627,False
TEXTUL_FSR,4.181165,3.684195,-0.49696999999999997,True
TEXXOL_FSR,3.145593,2.667539,-0.478054,False
TEYBUW_FSR,2.1885220000000003,0.296725,-1.8917970000000002,False
TEYDOR_FSR,0.061263,1.684305,1.623042,True
TEYLUG_FSR,0.175413,-0.164953,-0.340366,False
TEYNER_FSR,4.15404,3.22178,-0.9322600000000001,False
TEYREW_FSR,4.548075,3.608333,-0.939742,True
TEYWOL_FSR,1.237061,2.3462520000000002,1.109191,False
TEZTUQ_FSR,3.300442,2.920865,-0.379577,False
TEZVAY_FSR,3.392314,2.9405419999999998,-0.451772,True
TEZVIF_FSR,0.522469,1.3530469999999999,0.830578,False
TEZXUS_FSR,1.244259,2.926514,1.6822549999999998,False
TIBBOW_FSR,2.890734,1.8545099999999999,-1.036224,False
TIBJEW_FSR,0.989965,1.11986,0.129895,False
TIBMOH_FSR,0.8378459999999999,1.786593,0.9487469999999999,False
TIBNUP_FSR,2.558481,2.576811,0.018330000000000003,True
TIBQAX_FSR,1.2538280000000002,2.1488,0.894972,True
TICLOI_FSR,1.036267,1.65535,0.6190829999999999,False
TICTOP_FSR,0.598781,1.7087599999999998,1.109979,False
TIDSEH_FSR,2.177781,2.363541,0.18575999999999998,False
TIDVUZ_FSR,0.5385270000000001,1.924779,1.386252,False
TIDWAF_FSR,0.019077,1.3811129999999998,1.362036,False
TIDXAH_FSR,3.0384919999999997,4.956538,1.918046,False
TIDZAJ_FSR,2.815998,4.219051,1.403053,False
TIFMOK01_FSR,2.269391,1.835205,-0.43418599999999996,True
TIGWOX_FSR,3.1677779999999998,2.894151,-0.273627,False
TIGWUD_FSR,3.16718,2.926541,-0.240639,False
TIHCIY_FSR,0.6889810000000001,1.100843,0.411862,False
TIHPAE_FSR,0.7165590000000001,2.591106,1.8745470000000002,False
TIHPEI_FSR,0.912905,1.087935,0.17503,False
TIJGOJ_FSR,0.6632020000000001,2.227348,1.5641459999999998,True
TIJGUP_FSR,2.695837,2.622939,-0.072898,False
TIJHAW_FSR,0.90514,1.68878,0.78364,False
TIJPUZ_FSR,0.89044,1.971018,1.080578,False
TIJXIV_FSR,3.238905,2.8052200000000003,-0.43368500000000004,True
TIKKEE_FSR,3.3951589999999996,2.747634,-0.647525,False
TILDIC_FSR,4.895985,3.216365,-1.6796200000000001,False
TILGEB_FSR,3.153559,3.188425,0.034866,True
TILGOL_FSR,3.515196,3.655012,0.139816,True
TILJEE_FSR,1.0510549999999999,3.139617,2.088562,False
TILKOO_FSR,3.1965049999999997,3.473575,0.27707,False
TILMAE_FSR,2.846885,3.104578,0.257693,False
TILWOB_FSR,2.862636,3.106024,0.24338800000000002,False
TILZIY_FSR,2.820419,2.937898,0.117479,False
TILZUM_FSR,1.590074,3.74726,2.1571860000000003,False
TIMXUI_FSR,3.032218,2.128551,-0.903667,True
TIMXUJ_FSR,1.770776,3.290051,1.519275,False
TINCAV_FSR,3.149343,3.415774,0.266431,True
TINQEN_FSR,2.2214240000000003,3.234661,1.0132370000000002,False
TIPJIM01_FSR,4.501491000000001,3.423375,-1.078116,True
TIPKAF_FSR,3.051256,1.9867849999999998,-1.064471,True
TIPNIQ_FSR,0.293763,1.002118,0.7083550000000001,False
TIPRAL_FSR,1.50544,3.03613,1.5306899999999999,False
TIPREP_FSR,0.6834439999999999,2.766711,2.0832669999999998,False
TIPVEU_FSR,0.8249850000000001,1.134663,0.309678,False
TIQGAC_FSR,4.434923,5.999028,1.5641049999999999,False
TIQZUP01_FSR,1.487114,2.736182,1.249068,True
TIRBAY_FSR,1.668639,2.8348459999999998,1.166207,False
TIRBUS_FSR,1.543065,2.1903610000000002,0.647296,False
TIRFUW_FSR,2.681726,3.216501,0.534775,False
TIRJAH_FSR,2.617833,2.175675,-0.442158,True
TIRLIQ_FSR,3.080805,1.090593,-1.9902119999999999,False
TIRTEU_FSR,0.671161,2.476453,1.805292,False
TISBII_FSR,2.6387240000000003,2.297357,-0.34136700000000003,False
TISBOO_FSR,2.604196,2.191424,-0.41277200000000003,False
TISLAJ_FSR,3.3368230000000003,3.097877,-0.238946,True
TISLEN_FSR,4.203165,3.863499,-0.33966599999999997,True
TISLOX_FSR,1.508965,4.090285,2.5813200000000003,True
TISLUD_FSR,1.8144770000000001,4.007778,2.193301,False
TISMEO_FSR,0.8244940000000001,4.577171,3.752677,False
TISNEQ_FSR,3.165114,1.982937,-1.182177,True
TISRAO_FSR,1.464409,2.953583,1.489174,False
TISTEU_FSR,2.426218,2.790508,0.36429,False
TISZUT_FSR,0.919025,0.610312,-0.308713,False
TITBIJ_FSR,3.310829,1.140315,-2.170514,True
TITHAH_FSR,1.2356690000000001,2.758095,1.522426,False
TITHUC02_FSR,1.840036,4.259862,2.419826,False
TITHUC_FSR,2.135687,4.559548,2.423861,False
TITJAK_FSR,1.818087,4.007674,2.189587,False
TITPIW_FSR,3.5878949999999996,3.2908180000000002,-0.297077,False
TITTAU_FSR,1.418916,3.205403,1.786487,False
TIVKUF_FSR,0.8543959999999999,1.6629459999999998,0.80855,False
TIVPUL_FSR,0.8633700000000001,1.1638700000000002,0.3005,False
