refcode,VBM,CBM,BG
QUFNOV_FSR,-0.607491,2.911063,3.518554
QUFSUF_FSR,0.272836,2.865189,2.5923529999999997
QUGFII_FSR,-0.495196,2.5921119999999997,3.087308
QUGNOV_FSR,-0.862827,1.645291,2.508118
QUGZIC_FSR,0.10589200000000001,2.590662,2.48477
QUHMEN_FSR,0.600546,5.20297,4.602423999999999
QUHMOX_FSR,0.200074,5.1394150000000005,4.939341000000001
QUHPOZ_FSR,-0.347065,2.2163880000000002,2.563453
QUHPUF_FSR,-0.35956,2.204499,2.5640590000000003
QUHQEQ_FSR,-0.34128600000000003,2.216287,2.557573
QUHQUG_FSR,2.247118,4.5258449999999995,2.2787270000000004
QUJBIH_FSR,2.0322430000000002,3.8651,1.832857
QUJFUX_FSR,-0.201624,3.112934,3.3145580000000003
QUJJUB_FSR,1.737773,2.627023,0.8892499999999999
QUJKEM_FSR,1.667101,3.673543,2.006442
QUJKIQ_FSR,0.8290959999999999,2.9250529999999997,2.0959570000000003
QUJPES_FSR,0.800277,1.701921,0.901644
QUJPOB_FSR,-0.11270799999999999,2.451301,2.564009
QUKNAM_FSR,0.348885,2.985856,2.636971
QUKQIX_FSR,-0.34420100000000003,2.421716,2.765917
QUKREU_FSR,1.9564560000000002,2.117163,0.16070700000000016
QUKRIY_FSR,-0.327234,1.8015150000000002,2.128749
QUKTUM_FSR,1.333458,1.916296,0.582838
QUKXOL_FSR,-0.28076100000000004,3.082113,3.3628739999999997
QUKXUR_FSR,-0.541528,2.704468,3.245996
QULFUZ_FSR,0.070729,2.468762,2.3980330000000003
QULHAI_FSR,-0.163998,1.498628,1.6626260000000002
QULKOY_FSR,0.546054,2.193268,1.6472140000000002
QULKUE_FSR,1.137211,2.637436,1.500225
QULMUG_FSR,1.204872,3.349875,2.145003
QULNES_FSR,1.940532,3.891226,1.950694
QULTUO_FSR,-0.183635,1.749973,1.9336080000000002
QULVIE_FSR,-1.1555440000000001,1.027462,2.1830060000000002
QUMFAG_FSR,-0.781471,1.7741900000000002,2.555661
QUMFOV_FSR,1.962445,2.290859,0.3284140000000002
QUMGAI_FSR,0.42549899999999996,4.965986,4.540487000000001
QUMGIP_FSR,0.823365,2.302942,1.4795770000000001
QUMGUC_FSR,1.8912930000000001,3.2025919999999997,1.3112990000000002
QUMJOZ_FSR,0.641406,2.737588,2.0961819999999998
QUMQAR_FSR,1.1793,3.843668,2.664368
QUMROG_FSR,0.9156030000000001,3.4988120000000005,2.583209
QUMRUM_FSR,0.9223299999999999,3.5039519999999995,2.5816220000000003
QUMSAT_FSR,0.951311,3.5297870000000002,2.578476
QUMSUN_FSR,1.012998,3.5956360000000003,2.582638
QUMTEY_FSR,0.19312100000000001,2.563742,2.370621
QUMVAW_FSR,-0.327963,2.364214,2.692177
QUMVEA_FSR,-0.5211680000000001,2.066616,2.587784
QUMVOK_FSR,-0.160476,2.423827,2.584303
QUMXUS_FSR,-0.294218,3.640421,3.934639
QUNMOC_FSR,-0.346558,3.4306970000000003,3.7772550000000003
QUNXED_FSR,0.932566,1.9595919999999998,1.027026
QUNZOP_FSR,0.341061,1.436187,1.095126
QUNZUV_FSR,0.08564400000000001,1.299682,1.214038
QUPBEJ_FSR,1.082925,2.319341,1.2364160000000002
QUPDEL01_FSR,-1.528793,1.542003,3.070796
QUPGAK_FSR,2.4897970000000003,2.5128340000000002,0.02303699999999997
QUPSUP_FSR,-0.34759,2.5405349999999998,2.888125
QUPTIG_FSR,-0.703454,2.7248259999999997,3.4282800000000004
QUPTOM_FSR,-0.747054,2.762611,3.509665
QUPVED_FSR,-0.5038239999999999,2.999491,3.503315
QUPVIH_FSR,-0.715943,2.1633259999999996,2.879269
QUPXUW_FSR,1.318395,3.7253,2.406905
QUPZAE01_FSR,-1.215031,-1.071657,0.1433739999999999
QUPZAE02_FSR,1.2385190000000001,1.966794,0.728275
QUPZIM01_FSR,-0.8498100000000001,-0.743883,0.105927
QUPZIM02_FSR,-1.643823,-1.3295569999999999,0.31426599999999993
QUPZIM_FSR,1.1960549999999999,1.331831,0.1357759999999999
QUQGUF_FSR,-0.7471369999999999,2.37155,3.118687
QUQQAV_FSR,-0.079237,1.770386,1.849623
QUQSIG_FSR,0.173211,4.671949,4.498738
QURCAI_FSR,-0.114378,3.143194,3.257572
QURCUD_FSR,-0.227318,2.819079,3.0463970000000002
QURDEN_FSR,-0.468337,1.767357,2.235694
QURDIR_FSR,0.09791,1.9469470000000002,1.8490369999999998
QURLAS_FSR,1.5476299999999998,2.173361,0.6257309999999998
QURSUT_FSR,-0.555552,1.9602990000000002,2.515851
QURTAA_FSR,-0.46511,2.069725,2.5348349999999997
QURTII_FSR,1.760994,3.427353,1.666359
QURYIM_FSR,0.617097,2.672463,2.055366
QURYUY_FSR,-0.171745,2.7764740000000003,2.948219
QURZAF_FSR,1.224024,2.961948,1.7379240000000002
QURZEJ_FSR,1.245185,3.002977,1.7577919999999998
QUSDEO_FSR,0.093558,4.023154,3.929596
QUSDIS_FSR,0.156357,4.065363,3.909006
QUSDOY_FSR,0.12807000000000002,4.049799,3.921729
QUSLAS_FSR,-0.24174,2.179267,2.421007
QUSRUS_FSR,-1.408297,1.770259,3.178556
QUSSAZ_FSR,-1.37341,1.8127509999999998,3.186161
QUSSUU_FSR,1.446951,2.3517240000000004,0.9047729999999998
QUSVIK_FSR,1.7203990000000002,1.9861369999999998,0.26573800000000003
QUSVOQ_FSR,1.569307,1.9188630000000002,0.349556
QUTBOY_FSR,0.151384,1.9361490000000001,1.7847650000000002
QUTHET_FSR,-0.5436380000000001,3.571331,4.1149689999999985
QUTHOD_FSR,0.9066930000000001,1.9291330000000002,1.02244
QUTLAT_FSR,0.669967,1.036542,0.3665750000000001
QUTQAY_FSR,-0.6131989999999999,4.754016,5.367215
QUTQIG_FSR,-0.420026,4.641955,5.061980999999999
QUTQUS_FSR,0.159998,3.051398,2.8914
QUTSOO_FSR,1.562167,1.934518,0.3723509999999999
QUTTEF_FSR,1.477514,1.9559509999999998,0.478437
QUTTIJ_FSR,1.388676,1.848712,0.4600359999999999
QUTYAG_FSR,0.513302,0.816462,0.30316
QUVBOZ_FSR,0.014639,2.497356,2.4827169999999996
QUVBUF_FSR,0.08480700000000001,2.648277,2.56347
QUVCEQ_FSR,2.094896,2.5682720000000003,0.473376
QUVCIU_FSR,-0.22909699999999997,2.618584,2.847681
QUVDOC_FSR,-0.6155109999999999,3.5457080000000003,4.161219
QUVFAQ_FSR,-1.097024,3.187306,4.284330000000001
QUVGUK_FSR,-0.372798,1.717443,2.090241
QUVJAT_FSR,0.14879,2.182258,2.033468
QUVPAA_FSR,-0.352109,2.39931,2.751419
QUVVEK_FSR,0.163115,2.0755220000000003,1.912407
QUVVIO_FSR,-0.023163,1.808686,1.831849
QUVVOU_FSR,0.348408,2.1240080000000003,1.7755999999999998
QUVVUA_FSR,-0.120299,1.828054,1.9483529999999998
QUVWAH_FSR,-0.092557,1.6646040000000002,1.757161
QUVWEL_FSR,-0.207947,1.753522,1.961469
QUVWIP_FSR,-0.6060369999999999,2.330527,2.9365639999999997
QUVWOV_FSR,-0.693699,2.025195,2.7188939999999997
QUVXEM_FSR,0.092805,1.9456259999999999,1.8528209999999998
QUVZOY_FSR,0.09251000000000001,1.9049639999999999,1.812454
QUVZUE_FSR,-0.051828,1.787404,1.839232
QUWWOV_FSR,-0.674479,4.009519999999999,4.683999
QUXHAT_FSR,0.356118,2.908315,2.552197
QUXHOH01_FSR,-1.016102,3.5558059999999996,4.5719080000000005
QUXNON_FSR,-0.408966,2.7617540000000003,3.17072
QUXTAF_FSR,-0.919132,2.145324,3.0644560000000003
QUXXOY_FSR,0.189345,1.9047669999999999,1.7154220000000002
QUXZOZ_FSR,0.068926,2.260567,2.191641
QUYCET_FSR,-0.010351,2.961132,2.971483
QUYGUO_FSR,-0.835807,2.853748,3.6895550000000004
QUZDUM_FSR,0.16050699999999998,1.337169,1.176662
QUZFAU_FSR,0.046013,1.246238,1.200225
QUZFEY_FSR,0.9293379999999999,1.7998509999999999,0.8705130000000001
QUZGEZ_FSR,-0.035061,0.9427629999999999,0.977824
RABBUS_FSR,2.110116,2.889134,0.7790179999999998
RABMOY_FSR,1.706452,2.298543,0.5920909999999999
RABMUE_FSR,1.392696,2.431293,1.0385970000000002
RABNAL_FSR,0.15776199999999999,0.9006719999999999,0.7429100000000001
RABNEP_FSR,-0.823918,2.44674,3.270658
RABVOF01_FSR,0.921019,4.3199440000000005,3.3989249999999998
RABVOF04_FSR,1.19478,4.47358,3.2788000000000004
RABXIC_FSR,0.832206,1.3857979999999999,0.5535920000000001
RACBEE_FSR,-0.276687,4.399505,4.6761919999999995
RACBOO_FSR,-0.22356399999999998,4.340146,4.56371
RACBUU_FSR,0.419942,1.309156,0.889214
RADDOS_FSR,-0.349196,1.794085,2.143281
RADZAZ_FSR,0.935182,3.318246,2.383064
RADZED_FSR,0.93515,3.322231,2.3870810000000002
RAFGIQ_FSR,0.669946,1.209047,0.5391009999999999
RAFLUG_FSR,-0.018262,1.6485560000000001,1.6668180000000001
RAFMAN_FSR,0.21119699999999997,2.2025930000000002,1.991396
RAFQEV_FSR,-0.129866,2.061233,2.1910990000000004
RAFQEX_FSR,0.339253,1.929675,1.590422
RAFQOF_FSR,0.221892,3.319697,3.097805
RAFXUS_FSR,0.9410209999999999,1.709787,0.768766
RAFZOQ_FSR,-0.368166,2.764811,3.132977
RAGBIM_FSR,-1.4709940000000001,1.8448950000000002,3.315889
RAGVAZ_FSR,-0.673142,2.536207,3.209349
RAGVED_FSR,-0.0033799999999999998,3.05986,3.06324
RAGZUW_FSR,-0.43172,3.7313440000000004,4.163064
RAHDIQ_FSR,0.350767,1.604416,1.253649
RAHKAO_FSR,-0.39366100000000004,3.858143,4.251804
RAHPUM_FSR,0.851873,3.433618,2.581745
RAHQAV_FSR,-0.544552,2.986411,3.530963
RAHQEZ_FSR,-0.548653,3.003329,3.551982
RAHQID_FSR,-0.469537,3.022596,3.4921330000000004
RAHQOI_FSR,0.32572,1.249444,0.923724
RAHQUO_FSR,0.366063,1.223179,0.857116
RAHREZ_FSR,0.6438189999999999,1.561383,0.917564
RAHYIK_FSR,-0.158932,1.7855150000000002,1.944447
RAJFEP_FSR,-0.423324,2.893033,3.316357
RAJLAP_FSR,-0.217376,4.426339,4.6437149999999985
RAJPIE_FSR,2.37302,4.1680660000000005,1.7950459999999997
RAJRUP_FSR,-0.666078,2.405565,3.071643
RAJSIG_FSR,0.525098,1.340074,0.814976
RAKXAF_FSR,0.340485,2.666331,2.325846
RAKYAD_FSR,-0.15718900000000002,2.944041,3.10123
RAKYEH_FSR,-0.07979800000000001,2.864623,2.944421
RAKYIL_FSR,-0.23653200000000002,2.76916,3.005692
RAKYUX_FSR,-0.10284700000000001,2.859398,2.962245
RALJOF_FSR,-1.391417,1.3323559999999999,2.723773
RALRON_FSR,0.02252,1.083004,1.060484
RALVOR_FSR,1.7419259999999999,2.488049,0.7461230000000001
RAMGIX_FSR,2.0033540000000003,2.530563,0.527209
RAMHES01_FSR,1.413217,2.500299,1.0870819999999999
RAMHIW_FSR,0.7535430000000001,1.673475,0.919932
RAMHOC_FSR,-0.547878,2.044773,2.592651
RAMHUI_FSR,1.673101,2.439547,0.7664460000000002
RAMJAQ_FSR,-0.299144,2.28919,2.588334
RAMJEV_FSR,-0.38827,1.729711,2.1179810000000003
RAMSON_FSR,0.05311799999999999,1.404565,1.3514469999999998
RAMSUT01_FSR,-1.058871,2.022169,3.0810400000000002
RAMYAF_FSR,1.2817610000000002,3.6019410000000005,2.32018
RAMZUB_FSR,0.243734,2.571775,2.328041
RANJUO_FSR,-0.192198,2.78272,2.974918
RANPAA_FSR,-0.9544239999999999,2.640602,3.5950260000000003
RANPIH_FSR,1.513814,2.244103,0.7302890000000001
RANPUT_FSR,-0.592394,4.138032,4.7304260000000005
RANQIJ_FSR,2.168315,2.448591,0.2802759999999997
RAPBEP_FSR,-0.290667,3.4433339999999997,3.734001
RAPBIT_FSR,-0.012357,3.747464,3.759821
RAPDAN_FSR,1.420213,1.733868,0.313655
RAPDER_FSR,2.143051,2.695971,0.5529200000000003
RAPGUN_FSR,-0.43175399999999997,2.645523,3.077277
RAPVAF02_FSR,-0.41414300000000004,2.8959610000000002,3.310104
RAPZEP_FSR,1.866343,3.038438,1.172095
RAQBEQ_FSR,0.21299400000000002,4.293359,4.0803650000000005
RAQJAV01_FSR,0.514421,1.9959790000000002,1.481558
RAQKUP01_FSR,1.175244,2.7194580000000004,1.544214
RAQLAW_FSR,0.349727,2.277009,1.927282
RAQLEA_FSR,0.312145,2.633209,2.321064
RAQLOK_FSR,0.234515,2.4880560000000003,2.253541
RAQLUQ01_FSR,0.7977270000000001,2.706712,1.908985
RAQNIG_FSR,0.617677,3.3342959999999997,2.7166189999999997
RAQNUS_FSR,0.33013400000000004,3.238126,2.907992
RAQPOO_FSR,0.200734,2.799121,2.598387
RAQTIP_FSR,-0.553619,3.122232,3.675851
RAQZOZ_FSR,0.19650399999999998,1.060073,0.863569
RARLOO_FSR,0.9244479999999999,4.5396849999999995,3.615237000000001
RARLUU_FSR,0.904847,4.392061,3.487214
RARTOV_FSR,1.862428,2.462803,0.6003750000000001
RARZAN_FSR,0.39753,1.281441,0.8839110000000001
RASREK_FSR,-0.63959,2.575429,3.2150190000000003
RASVIT_FSR,0.497054,1.2061709999999999,0.7091170000000001
RASXUF_FSR,-1.013516,1.997729,3.011245
RATDAS01_FSR,-1.26328,3.083899,4.3471790000000015
RATDUO01_FSR,1.2078870000000002,2.187707,0.97982
RATFEA_FSR,0.8174020000000001,2.076763,1.2593610000000002
RATFOK_FSR,0.612312,1.9660950000000001,1.353783
RATGIF01_FSR,0.51247,1.242859,0.7303890000000001
RATTIR_FSR,-0.051976999999999995,2.517373,2.56935
RATTOX_FSR,-0.12876600000000002,2.339872,2.4686380000000003
RATTUD_FSR,0.374852,2.761896,2.387044
RATVEP_FSR,-0.8853719999999999,1.854316,2.739688
RAVGIG_FSR,-0.074376,2.63583,2.7102060000000003
RAVJUV_FSR,0.0049700000000000005,3.034538,3.029568
RAVLUV_FSR,0.118001,2.625204,2.507203
RAVLUX_FSR,-0.605067,1.888236,2.493303
RAVMEI_FSR,-0.588719,1.594726,2.183445
RAWGUS_FSR,-0.565405,4.217541000000001,4.782946
RAWPOV_FSR,-1.296222,0.6667930000000001,1.9630150000000002
RAWROX_FSR,1.483574,3.345789,1.8622150000000002
RAWRUD_FSR,0.208735,0.751594,0.542859
RAWRUE_FSR,-0.466107,2.374358,2.840465
RAWTUF_FSR,0.47297700000000004,3.316361,2.8433840000000004
RAWVUH_FSR,0.80442,3.3728160000000003,2.568396
RAWVUJ_FSR,-0.870167,2.311743,3.18191
RAXNEK_FSR,0.30299699999999996,0.684913,0.381916
RAXPAJ_FSR,2.249537,3.016064,0.7665270000000001
RAXTAN_FSR,-0.524575,2.8997919999999997,3.4243669999999997
RAXVAP_FSR,-0.5717979999999999,0.234246,0.806044
RAYJOT_FSR,0.553145,4.077136,3.5239910000000005
RAYWEW_FSR,1.199575,2.5133360000000002,1.3137609999999995
RAZBAW_FSR,0.743106,2.0714919999999997,1.328386
RAZBUR_FSR,0.9684889999999999,1.850568,0.8820790000000001
RAZGEF_FSR,1.241962,2.231923,0.989961
RAZGUW_FSR,0.6205970000000001,1.441989,0.821392
RAZYEX_FSR,1.027425,1.500948,0.4735229999999999
RBHSQU01_FSR,0.43973900000000005,3.064607,2.624868
REBROH_FSR,1.10665,2.271747,1.1650969999999998
REBTIB_FSR,-0.236663,-0.16481099999999999,0.071852
RECTAU_FSR,0.116319,0.585599,0.46928000000000003
RECZUV_FSR,-0.972297,1.6668830000000001,2.63918
REDBAE_FSR,-0.915932,1.572427,2.488359
REDMUL_FSR,-1.476789,0.9349770000000001,2.411766
REDSEY_FSR,-0.597363,3.6131010000000003,4.210464
REDSEZ01_FSR,1.276456,2.177695,0.901239
REDWII_FSR,0.692511,1.554864,0.862353
REFGUG_FSR,-0.815461,2.845031,3.6604919999999996
REFJAP_FSR,0.26048899999999997,0.742653,0.48216400000000004
REFLAR_FSR,-0.720312,1.912125,2.632437
REFLIY_FSR,1.109889,3.9061239999999997,2.796235
REFLIZ_FSR,-0.036482,2.544029,2.580511
REFLOE_FSR,0.641308,3.061495,2.420187
REGLUM_FSR,-1.223063,2.913752,4.136815
REGMEX_FSR,2.465125,2.657508,0.192383
REGXOS01_FSR,1.045087,1.8205220000000002,0.7754349999999999
REHHIW_FSR,-0.486281,1.926936,2.413217
REHLEW_FSR,-0.34618000000000004,2.864252,3.210432
REHMOI_FSR,0.508781,1.34439,0.8356089999999999
REHQAY_FSR,1.8065419999999999,2.428713,0.622171
REHQEC_FSR,2.382493,2.561209,0.17871599999999965
REHQIG_FSR,-0.452593,1.9851759999999998,2.4377690000000003
REHQOM_FSR,-0.071676,2.581066,2.652742
REHRAY_FSR,-0.548725,2.1143080000000003,2.663033
REJCAL_FSR,2.254956,3.7590800000000004,1.504124
REJCEP_FSR,1.917417,3.315907,1.3984900000000002
REJKUN_FSR,3.420527,3.472943,0.05241600000000002
REKBAL_FSR,2.255356,3.4300300000000004,1.174674
REKBUF_FSR,1.168318,1.62687,0.4585520000000001
REKNUT_FSR,0.996812,1.851466,0.8546540000000001
REKPIJ_FSR,1.7824849999999999,2.494568,0.712083
REKSAC_FSR,1.2864280000000001,2.3120990000000003,1.025671
REKWUB_FSR,0.958691,2.769167,1.8104759999999998
REKXIQ_FSR,1.354411,1.7693139999999998,0.41490299999999997
REKXOW01_FSR,-1.330773,3.7588769999999996,5.08965
RELLOK_FSR,2.013268,3.745711,1.732443
RELLUQ_FSR,0.927249,1.693573,0.766324
RELVOU_FSR,0.10784300000000001,3.405093,3.29725
RELZUF_FSR,0.731735,1.632309,0.900574
REMJOJ01_FSR,0.885007,3.608965,2.723958
REMKAW_FSR,-0.080472,2.5217509999999996,2.602223
REMPAB_FSR,-0.317463,1.855013,2.1724759999999996
REMVUC_FSR,0.623438,1.8635990000000002,1.240161
RENMUT_FSR,-0.44853000000000004,-0.00683,0.4417
RENWEM01_FSR,1.314358,1.719368,0.4050100000000001
RENXOZ_FSR,-0.515083,2.601957,3.1170400000000003
RENXUF_FSR,0.339035,1.1744629999999998,0.8354280000000001
REPGAW_FSR,0.16815,2.915198,2.7470480000000004
REPNUX01_FSR,0.8169529999999999,2.160288,1.343335
REPTEN_FSR,-0.31233299999999997,2.751572,3.063905
REQBUL_FSR,0.355502,3.321192,2.96569
REQCUN_FSR,-1.210624,-0.759405,0.4512189999999999
REQDEX_FSR,-0.889092,2.123488,3.01258
REQDEY_FSR,0.09573,1.045919,0.950189
REQJEF_FSR,-1.180073,1.9288490000000003,3.108922
REQKUV_FSR,-1.13516,0.9623280000000001,2.0974880000000002
REQPIN_FSR,0.279143,3.281354,3.002211
REQPOV_FSR,-0.140855,1.1397329999999999,1.2805879999999998
REQSEO_FSR,-1.2393530000000001,1.8457430000000001,3.085096
REQSIS_FSR,-1.251868,1.834668,3.086536
RERJAC_FSR,1.1973690000000001,2.526454,1.3290850000000003
RERLAD_FSR,0.16056199999999998,2.888621,2.728059
RERPUA_FSR,-0.340819,0.505921,0.8467399999999999
RERQIP_FSR,-0.67698,1.7539470000000001,2.430927
RERRUC_FSR,-0.036996,1.88011,1.9171060000000002
RERSAJ_FSR,-1.181423,1.306492,2.487915
RERSUD_FSR,-1.260517,1.203965,2.4644820000000003
RESBOG_FSR,1.133469,3.385044,2.251575
RESDID01_FSR,0.280738,3.2291939999999997,2.948456
RESDOJ_FSR,0.20036900000000002,3.143398,2.943029
RESGUU_FSR,0.731434,1.492467,0.761033
RESHUT_FSR,0.33129400000000003,1.7015189999999998,1.370225
RESSAK_FSR,-0.558924,0.667461,1.226385
RESWUI01_FSR,-0.9458629999999999,2.2654360000000002,3.2112990000000003
RESWUI02_FSR,-0.947775,2.250139,3.197914
RESZUM_FSR,-0.386243,2.597995,2.984238
RETBAV_FSR,-0.445642,2.5567580000000003,3.0024
RETDUS_FSR,2.272122,3.822487,1.5503650000000002
RETTUH01_FSR,-0.931918,2.471327,3.4032449999999996
RETXIY_FSR,2.587894,3.016596,0.4287019999999999
REVFII01_FSR,-0.8810610000000001,2.738268,3.619329
REVFOO_FSR,-0.622879,3.7197489999999998,4.3426279999999995
REVGAB_FSR,-1.1153680000000001,2.646205,3.761573
REVKEK_FSR,1.641032,2.128866,0.4878339999999999
REVKIO_FSR,1.6502709999999998,1.990575,0.34030399999999994
REVKOU_FSR,-0.41771499999999995,2.879267,3.296982
REVYIC_FSR,0.293629,3.3353029999999997,3.041674
REWJAH_FSR,0.746214,1.356118,0.6099039999999999
REWYUP_FSR,-0.401886,1.8532520000000001,2.255138
REWZEA_FSR,-0.6167279999999999,2.08489,2.7016180000000003
REWZIE_FSR,-0.073261,2.385569,2.45883
REXHUX_FSR,-0.245421,2.29338,2.538801
REXJAF_FSR,-0.17110799999999998,2.6438580000000003,2.814966
REXKEK_FSR,0.194719,3.6278309999999996,3.4331120000000004
REXRUJ01_FSR,-0.48553100000000005,2.54892,3.034451
REXRUJ_FSR,-0.87721,2.3579470000000002,3.235157
REXSAQ_FSR,-0.716232,2.501945,3.218177
REXVIB_FSR,-0.6546850000000001,2.480094,3.134779
REXZOJ_FSR,-0.378327,3.054945,3.433272
REYNIU_FSR,0.890817,1.724725,0.8339080000000001
REYNOA01_FSR,-0.322522,4.01371,4.336232
REYPIX_FSR,0.33716199999999996,1.7313020000000001,1.39414
REZDAE_FSR,-0.553837,2.602712,3.156549
REZSAR_FSR,2.124565,2.9764939999999998,0.8519290000000002
REZWIE_FSR,-1.079149,3.81425,4.893399
RIBNUO_FSR,-0.700645,2.320558,3.021203
RIBQUR_FSR,0.551818,1.4255879999999999,0.87377
RIBYAE_FSR,0.791671,3.3888949999999998,2.597224
RICHER_FSR,0.17410799999999998,4.036962,3.862854
RICLIA_FSR,0.5971380000000001,1.423481,0.826343
RICREB01_FSR,-0.741218,2.3874880000000003,3.128706
RICREB_FSR,-0.532227,2.521127,3.053354
RIDBIR_FSR,-0.870508,2.955258,3.825766
RIDBOX_FSR,-1.475969,2.33218,3.808149
RIDJIZ_FSR,-0.961134,-0.138432,0.822702
RIFPEB_FSR,2.4629630000000002,2.617608,0.15464500000000034
RIFQUU_FSR,-0.453812,2.226973,2.6807849999999998
RIFRAB_FSR,-0.311381,2.546209,2.85759
RIFTIK_FSR,-0.225624,2.22453,2.450154
RIFTOQ_FSR,-0.541817,3.340502,3.8823190000000003
RIFVOS_FSR,-0.07887000000000001,5.118298,5.1971680000000005
RIFWEJ_FSR,-0.567894,4.425682,4.993576
RIGDOC_FSR,1.247809,2.635053,1.387244
RIGMEB_FSR,0.058901999999999996,3.506242,3.44734
RIGMIF_FSR,0.23191599999999998,4.0378050000000005,3.805889
RIGREF_FSR,-0.343903,2.114234,2.458137
RIGROR_FSR,0.81302,1.4229379999999998,0.6099180000000001
RIHJOJ_FSR,-1.66382,-0.256757,1.407063
RIHJUP_FSR,-0.750107,-0.6528229999999999,0.09728399999999993
RIHKAW_FSR,-1.7513459999999998,0.9174760000000001,2.668822
RIHMIG_FSR,-0.547024,2.8043709999999997,3.3513949999999997
RIHSIK_FSR,0.738425,1.486502,0.748077
RIHWOW_FSR,0.36854000000000003,2.8774319999999998,2.5088920000000003
RIHZEN_FSR,0.345881,1.020837,0.674956
RIJZAO_FSR,0.022011000000000003,2.084857,2.062846
RIKREL_FSR,-0.964549,0.330915,1.295464
RIKTOX_FSR,2.076357,3.5322199999999997,1.4558630000000004
RIKVAL_FSR,-0.46529,2.7203150000000003,3.185605
RILDEV_FSR,0.21438000000000001,1.918669,1.704289
RILWAM_FSR,0.6639649999999999,2.804131,2.140166
RILWEQ_FSR,-0.23299899999999998,2.241534,2.474533
RIMROX_FSR,-0.482096,2.236719,2.718815
RIMXET_FSR,-0.8967,0.9718,1.8685
RINDAV_FSR,-0.009054000000000001,2.6010880000000003,2.610142
RINFEB_FSR,0.13076600000000002,4.747594,4.616828
RINNAG_FSR,0.41818,2.119316,1.701136
RINPIN_FSR,1.861591,2.514106,0.652515
RINPOT01_FSR,1.219671,1.9403810000000001,0.7207100000000001
RINRIR_FSR,1.0423719999999999,3.266525,2.2241530000000003
RINSAK_FSR,0.952658,3.1233869999999997,2.170729
RIPBIE_FSR,0.024579,1.9944549999999999,1.969876
RIPFIG_FSR,-0.05343,0.827865,0.8812949999999999
RIPFOM_FSR,0.199493,1.131873,0.93238
RIPGAZ_FSR,-0.23737600000000003,2.95718,3.194556
RIPGED_FSR,-0.21401399999999998,2.960268,3.1742820000000003
RIPGIH_FSR,-0.096301,3.23599,3.3322910000000006
RIPGUT_FSR,-0.052573,3.303764,3.3563370000000003
RIPLEJ_FSR,-0.799888,0.989323,1.789211
RIPREO_FSR,-0.788466,1.998172,2.786638
RIPTOA_FSR,2.627934,3.5169230000000002,0.8889889999999996
RIPTUG_FSR,1.943041,2.852738,0.909697
RIQGOQ01_FSR,1.8260580000000002,4.568655000000001,2.742597
RIQSEQ_FSR,-0.8524709999999999,1.4001549999999998,2.252626
RIQVUJ_FSR,0.5248649999999999,3.0357439999999998,2.510879
RIRBIE01_FSR,1.123535,3.024645,1.9011099999999999
RIRCON_FSR,-1.149111,1.614572,2.7636830000000003
RIRSAN_FSR,-0.651524,2.265694,2.917218
RISBOM_FSR,0.12219300000000001,2.123516,2.0013229999999997
RISBON_FSR,1.217953,1.873749,0.655796
RISBUT_FSR,1.143055,1.7175650000000002,0.5745100000000001
RISGIM_FSR,-0.348387,2.808997,3.1573840000000004
RISJEK_FSR,-0.926365,3.839176,4.765541000000001
RISNUD_FSR,-0.9952139999999999,2.367025,3.362239
RISVUL_FSR,-0.380094,1.530543,1.910637
RISYOI_FSR,-0.141515,2.4154970000000002,2.557012
RISYUO_FSR,-0.454075,2.540622,2.994697
RITDIJ_FSR,0.492158,3.176921,2.684763
RITMAL_FSR,2.224612,4.8298559999999995,2.6052440000000003
RITMIR_FSR,1.884757,2.1884099999999997,0.3036530000000002
RIVBAC_FSR,0.835656,1.9510299999999998,1.115374
RIVBOO_FSR,-0.9466600000000001,1.5405950000000002,2.487255
RIVDUW_FSR,-0.330821,2.957546,3.288367
RIVREU_FSR,1.352984,5.163155000000001,3.810171
RIVTAS_FSR,-0.075545,2.808857,2.884402
RIVTOI_FSR,1.495331,2.367138,0.8718070000000002
RIWFUA_FSR,0.301352,2.145822,1.84447
RIWGEJ_FSR,-0.778734,4.166004,4.944738
RIWQIZ_FSR,0.597226,1.944018,1.346792
RIWSOG_FSR,-1.281715,1.8795849999999998,3.1613
RIWTIC_FSR,0.125782,1.35887,1.233088
RIWVAV_FSR,1.005015,2.08438,1.079365
RIWVEZ01_FSR,0.732179,1.718203,0.986024
RIWWOK_FSR,-0.158392,2.024534,2.1829259999999997
RIWXAX01_FSR,0.060494000000000006,2.240834,2.18034
RIWXIF_FSR,2.727375,4.741733,2.014358
RIXCIL_FSR,-0.6102069999999999,2.349637,2.959844
RIXDIM_FSR,-0.455487,1.415082,1.870569
RIXFUA_FSR,0.725485,1.735829,1.0103440000000001
RIXZUW_FSR,-0.9068510000000001,1.385317,2.292168
RIYBAF_FSR,-1.005842,1.277436,2.2832779999999997
RIYBOR_FSR,-0.41553999999999996,1.9582869999999999,2.3738270000000004
RIYCAE_FSR,0.230762,3.197457,2.966695
RIYCUY_FSR,-0.25945,2.683502,2.942952
RIZJAM_FSR,0.9885879999999999,1.5806280000000001,0.5920399999999999
RIZQIA_FSR,-0.24165599999999998,0.679672,0.921328
RIZYUU_FSR,0.6038319999999999,3.428687,2.824855
RIZZAB_FSR,-0.280645,2.824884,3.105529
